manager_mcc_id,brand_id,client_mcc_id,client_id,adw_campaign_id,adw_adgroup_id,adw_ad_id,factor,timp,tviews,tclicks,tcost,mimp,mviews,mclicks,mcost,cpv,cpm,cpc,ctr,view_rate,percent_imp,percent_views,percent_clicks,percent_cost,zimp,zviews,zclicks,zcost,zcpv,zcpm,zcpc,rankimp,rankclicks,rankviews,rankcost,rankcpv,rankcpm,rankcpc,rankctr,rankviewrate,indeximp,indexviews,indexclicks,indexcost,indexcpv,indexcpm,indexcpc,indexctr,index_viewrate,factor_name,factor_value
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-11-21,122511,41212,34,3857.81,108859.8548,34079.66129,28.9516129,2909.783343,0.0936089,31.4894989,113.465,0.000277526,0.336394283,0.018151631,0.019504586,0.018941504,0.021383978,0.131697598,0.229822338,0.195402652,0.334459323,1.067190386,1.306992942,0.594290445,21,20.5,18,17,57,57,41,35,47,0.672131148,0.721311475,0.680327869,0.737704918,0.967213115,0.967213115,0.704918033,0.606557377,0.803278689,adw_date,11/21/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-11-22,129015,41938,34,3919.59,108859.8548,34079.66129,28.9516129,2909.783343,0.093461538,30.38088594,115.2820588,0.000263535,0.325062977,0.019115285,0.019848183,0.018941504,0.021726426,0.194444069,0.253215929,0.195402652,0.356255015,1.056020461,1.067647337,0.663883702,17,20.5,17,16,55,52,46,28,39,0.737704918,0.737704918,0.680327869,0.754098361,0.93442623,0.885245902,0.786885246,0.491803279,0.672131148,adw_date,11/22/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-11-23,122731,39436,22,3755.76,108859.8548,34079.66129,28.9516129,2909.783343,0.095236839,30.60155951,170.7163636,0.000179254,0.321320612,0.018184227,0.01866405,0.012256267,0.020818311,0.133820019,0.17259504,-0.269068828,0.298456565,1.19058702,1.115289977,2.78701466,20,33,20,19,58,53,58,4,36,0.68852459,0.68852459,0.475409836,0.704918033,0.983606557,0.901639344,0.983606557,0.098360656,0.62295082,adw_date,11/23/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-11-24,192039,58103,47,5561.01,108859.8548,34079.66129,28.9516129,2909.783343,0.095709516,28.95771171,118.3193617,0.000244742,0.302558335,0.028453127,0.027498664,0.026183844,0.030824876,0.802459684,0.774093896,0.698580088,0.935340231,1.226415559,0.760389069,0.780212242,8,10,8,7,59,46,48,19,15,0.885245902,0.885245902,0.852459016,0.901639344,1,0.786885246,0.819672131,0.344262295,0.278688525,adw_date,11/24/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-11-25,241012,69517,78,6495.16,108859.8548,34079.66129,28.9516129,2909.783343,0.093432686,26.94952948,83.27128205,0.000323635,0.28843792,0.035709126,0.032900619,0.043454039,0.036002902,1.274920155,1.141882397,1.898464744,1.264903935,1.053833429,0.326829649,-0.562127364,5,4,6,6,54,31,14,50,6,0.93442623,0.918032787,0.950819672,0.918032787,0.918032787,0.540983607,0.262295082,0.852459016,0.131147541,adw_date,11/25/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-11-26,165354,50940,40,4751.59,108859.8548,34079.66129,28.9516129,2909.783343,0.09327817,28.73586366,118.78975,0.000241905,0.30806633,0.02449939,0.024108599,0.022284123,0.026338232,0.545019714,0.543283573,0.427638392,0.649780681,1.042121292,0.712492861,0.79822809,11,14,12,11,52,44,49,18,20,0.836065574,0.819672131,0.786885246,0.836065574,0.885245902,0.754098361,0.836065574,0.327868852,0.360655738,adw_date,11/26/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-11-27,220651,70144,73,6509.01,108859.8548,34079.66129,28.9516129,2909.783343,0.092794965,29.49911852,89.16452055,0.000330839,0.317895681,0.032692374,0.033197362,0.040668524,0.036079673,1.078490129,1.162085953,1.704934961,1.269790149,1.005494637,0.877276877,-0.33641664,6,5.5,5,5,51,49,22,52,29,0.918032787,0.93442623,0.926229508,0.93442623,0.868852459,0.836065574,0.393442623,0.885245902,0.508196721,adw_date,11/27/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-11-28,477597,143233,100,12080.04173,108859.8548,34079.66129,28.9516129,2909.783343,0.084338398,25.29337858,120.8004173,0.000209382,0.299903475,0.070762334,0.067788516,0.055710306,0.0669601,3.557342317,3.517201929,2.74999579,3.235223806,0.364492847,-0.030727457,0.875236541,1,3,2,3,34,23,51,8,13,1,0.983606557,0.967213115,0.967213115,0.590163934,0.409836066,0.868852459,0.163934426,0.245901639,adw_date,11/28/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-11-29,473928,144150,107,12960.72279,108859.8548,34079.66129,28.9516129,2909.783343,0.089911362,27.34745107,121.1282504,0.000225773,0.304160126,0.070218723,0.068222509,0.059610028,0.071841746,3.52194613,3.546750032,3.020937486,3.545923921,0.786919573,0.412739507,0.887792531,2,1.5,1,1,38,34,53,13,16,0.983606557,1,0.991803279,1,0.655737705,0.590163934,0.901639344,0.245901639,0.295081967,adw_date,11/29/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-11-30,461384,136255,107,12325.40011,108859.8548,34079.66129,28.9516129,2909.783343,0.090458333,26.71397385,115.1906552,0.000231911,0.295318,0.068360163,0.064486007,0.059610028,0.06832013,3.400929566,3.292352782,3.020937486,3.321785083,0.828379581,0.275974022,0.660382949,3,1.5,3,2,41,29,45,14,9,0.967213115,0.967213115,0.991803279,0.983606557,0.704918033,0.508196721,0.770491803,0.262295082,0.180327869,adw_date,11/30/2017
